id,url_id,user_id,event_type,timestamp,details
1028,1028,36,created,2025-12-27 13:00:43,"{""short_code"":""g5KLzP"",""original_url"":""https://relay.cloud/opal/journey/1028""}"
1029,1029,186,created,2025-04-05 07:19:57,"{""short_code"":""R86RdJ"",""original_url"":""https://opswise.net/harbor/window/1029""}"
1030,1030,352,created,2025-01-02 11:31:05,"{""short_code"":""ZHF3Lu"",""original_url"":""https://opswise.net/lively/meadow/1030""}"
1031,1031,57,created,2025-02-11 05:43:27,"{""short_code"":""sNoofq"",""original_url"":""https://acme.dev/proud/trail/1031""}"
1032,1032,133,created,2025-06-06 08:21:13,"{""short_code"":""cazaD8"",""original_url"":""https://example.com/gold/canyon/1032""}"
1033,1033,116,created,2026-02-03 21:44:58,"{""short_code"":""9A0WTu"",""original_url"":""https://relay.cloud/gold/pioneer/1033""}"
1034,1034,375,created,2025-08-10 21:27:44,"{""short_code"":""eHV3tT"",""original_url"":""https://relay.cloud/vivid/network/1034""}"
1035,1035,73,created,2025-11-15 19:12:12,"{""short_code"":""FQfxfq"",""original_url"":""https://hackstack.io/clear/quartz/1035""}"
1036,1036,176,created,2025-04-06 23:36:09,"{""short_code"":""qgS63k"",""original_url"":""https://relay.cloud/cobalt/orbit/1036""}"
1037,1037,122,created,2025-04-22 22:33:02,"{""short_code"":""q6JOQU"",""original_url"":""https://example.com/cobalt/engine/1037""}"
1038,1038,164,created,2025-01-02 06:09:08,"{""short_code"":""HNhRHi"",""original_url"":""https://example.com/amber/lagoon/1038""}"
1039,1039,382,created,2025-03-02 08:16:19,"{""short_code"":""8hYN1I"",""original_url"":""https://example.com/ember/pioneer/1039""}"
1040,1040,157,created,2025-12-07 23:34:40,"{""short_code"":""NWlsCh"",""original_url"":""https://acme.dev/calm/journey/1040""}"
1041,1041,9,created,2025-04-09 14:57:02,"{""short_code"":""y99eiN"",""original_url"":""https://example.com/navy/pioneer/1041""}"
1042,1042,274,created,2025-03-30 03:55:26,"{""short_code"":""gzSUhs"",""original_url"":""https://opswise.net/calm/field/1042""}"
1043,1043,329,created,2026-01-28 05:10:52,"{""short_code"":""L5cnhA"",""original_url"":""https://seeded.app/ivory/river/1043""}"
1044,1044,206,created,2026-02-02 23:11:02,"{""short_code"":""hV8yuX"",""original_url"":""https://relay.cloud/proud/pioneer/1044""}"
1045,1045,10,created,2025-01-07 23:15:01,"{""short_code"":""gbylgk"",""original_url"":""https://hackstack.io/proud/garden/1045""}"
1046,1046,322,created,2025-09-11 20:47:42,"{""short_code"":""XfQVps"",""original_url"":""https://hackstack.io/lively/island/1046""}"
1047,1047,138,created,2025-09-28 04:11:18,"{""short_code"":""z3qnh2"",""original_url"":""https://example.com/keen/journey/1047""}"
1048,1048,219,created,2025-01-25 00:50:37,"{""short_code"":""RFzyMK"",""original_url"":""https://example.com/young/uplink/1048""}"
1049,1049,213,created,2025-03-08 02:36:48,"{""short_code"":""sUU2Qf"",""original_url"":""https://hackstack.io/cobalt/signal/1049""}"
1050,1050,199,created,2025-08-17 09:05:58,"{""short_code"":""W1YrQv"",""original_url"":""https://opswise.net/calm/network/1050""}"
1051,1051,220,created,2025-02-17 06:19:23,"{""short_code"":""Fv7yGt"",""original_url"":""https://example.com/rapid/lagoon/1051""}"
1052,1052,231,created,2025-02-14 00:30:59,"{""short_code"":""EK3v6Q"",""original_url"":""https://seeded.app/proud/engine/1052""}"
1053,1053,82,created,2025-05-21 07:07:02,"{""short_code"":""kIogzC"",""original_url"":""https://relay.cloud/dawn/kernel/1053""}"
1054,1054,254,created,2025-01-04 22:49:36,"{""short_code"":""4XfpJC"",""original_url"":""https://example.com/gold/river/1054""}"
1055,1055,377,created,2026-01-24 00:36:58,"{""short_code"":""R0OlGN"",""original_url"":""https://example.com/gold/uplink/1055""}"
1056,1056,103,created,2026-02-07 23:10:56,"{""short_code"":""1hzrbW"",""original_url"":""https://seeded.app/keen/river/1056""}"
1057,1057,380,created,2025-06-12 11:13:12,"{""short_code"":""KKhguW"",""original_url"":""https://opswise.net/amber/window/1057""}"
1058,1058,246,created,2025-10-17 00:16:41,"{""short_code"":""8uFhYM"",""original_url"":""https://seeded.app/young/delta/1058""}"
1059,1059,48,created,2025-02-24 09:54:42,"{""short_code"":""uYUYT1"",""original_url"":""https://example.com/mellow/network/1059""}"
1060,1060,153,created,2025-01-16 11:47:57,"{""short_code"":""BaqXLa"",""original_url"":""https://hackstack.io/cobalt/field/1060""}"
1061,1061,265,created,2025-06-02 16:50:40,"{""short_code"":""Q00mdv"",""original_url"":""https://opswise.net/cobalt/yard/1061""}"
1062,1062,39,created,2025-02-16 17:12:37,"{""short_code"":""nQCkzM"",""original_url"":""https://example.com/proud/island/1062""}"
1063,1063,340,created,2025-05-20 18:10:26,"{""short_code"":""ncv4n0"",""original_url"":""https://example.com/harbor/beacon/1063""}"
1064,1064,268,created,2025-11-08 19:19:17,"{""short_code"":""5R78bn"",""original_url"":""https://acme.dev/ember/meadow/1064""}"
1065,1065,230,created,2025-12-29 22:35:59,"{""short_code"":""igJP4s"",""original_url"":""https://acme.dev/cobalt/trail/1065""}"
1066,1066,6,created,2025-05-02 00:58:28,"{""short_code"":""dZqji5"",""original_url"":""https://seeded.app/harbor/river/1066""}"
1067,1067,46,created,2025-12-04 19:08:18,"{""short_code"":""FjlFdC"",""original_url"":""https://acme.dev/navy/beacon/1067""}"
1068,1068,149,created,2026-01-30 13:45:12,"{""short_code"":""Yrez69"",""original_url"":""https://hackstack.io/rapid/field/1068""}"
1069,1069,286,created,2025-04-12 05:20:08,"{""short_code"":""XTsX8r"",""original_url"":""https://relay.cloud/brisk/pioneer/1069""}"
1070,1070,4,created,2025-05-10 22:37:04,"{""short_code"":""bgZhsi"",""original_url"":""https://seeded.app/gold/network/1070""}"
1071,1071,398,created,2026-02-16 19:26:02,"{""short_code"":""XXBFxr"",""original_url"":""https://opswise.net/gold/meadow/1071""}"
1072,1072,253,created,2025-05-10 03:59:06,"{""short_code"":""gUerND"",""original_url"":""https://hackstack.io/urban/harvest/1072""}"
1073,1073,169,created,2025-05-31 08:04:20,"{""short_code"":""8wt4eM"",""original_url"":""https://opswise.net/urban/lagoon/1073""}"
1074,1074,212,created,2025-11-12 04:42:03,"{""short_code"":""3IWkhR"",""original_url"":""https://relay.cloud/opal/meadow/1074""}"
1075,1075,177,created,2025-06-15 14:55:20,"{""short_code"":""QdYGnd"",""original_url"":""https://acme.dev/keen/canyon/1075""}"
1076,1076,357,created,2025-06-11 08:51:40,"{""short_code"":""5Cx567"",""original_url"":""https://hackstack.io/keen/pioneer/1076""}"
1077,1077,290,created,2025-01-13 20:11:47,"{""short_code"":""YnTfSa"",""original_url"":""https://acme.dev/silver/meadow/1077""}"
1078,1078,144,created,2025-11-16 22:12:04,"{""short_code"":""3a5tg1"",""original_url"":""https://hackstack.io/brisk/signal/1078""}"
1079,1079,160,created,2025-02-02 10:48:04,"{""short_code"":""I10nc5"",""original_url"":""https://acme.dev/clear/beacon/1079""}"
1080,1080,341,created,2025-01-07 22:52:40,"{""short_code"":""DKmkpb"",""original_url"":""https://opswise.net/jade/harvest/1080""}"
1081,1081,384,created,2025-09-06 14:27:52,"{""short_code"":""hc56k3"",""original_url"":""https://hackstack.io/mellow/trail/1081""}"
1082,1082,379,created,2026-02-11 23:10:35,"{""short_code"":""LMjaU8"",""original_url"":""https://acme.dev/amber/quartz/1082""}"
1083,1083,187,created,2025-07-09 19:59:15,"{""short_code"":""8DKHj5"",""original_url"":""https://opswise.net/lively/window/1083""}"
1084,1084,308,created,2025-12-16 05:40:43,"{""short_code"":""31830T"",""original_url"":""https://example.com/gold/engine/1084""}"
1085,1085,246,created,2026-02-11 20:41:05,"{""short_code"":""cw0bek"",""original_url"":""https://opswise.net/tidy/delta/1085""}"
1086,1086,377,created,2025-09-08 15:26:08,"{""short_code"":""OvRGHN"",""original_url"":""https://seeded.app/clear/valley/1086""}"
1087,1087,248,created,2025-06-13 19:12:52,"{""short_code"":""5XDT9H"",""original_url"":""https://example.com/lively/kernel/1087""}"
1088,1088,295,created,2025-06-10 12:17:00,"{""short_code"":""cj7mRQ"",""original_url"":""https://relay.cloud/harbor/yard/1088""}"
1089,1089,121,created,2025-03-01 22:10:49,"{""short_code"":""BWSlpb"",""original_url"":""https://acme.dev/urban/delta/1089""}"
1090,1090,270,created,2025-04-09 09:06:05,"{""short_code"":""ShCSXu"",""original_url"":""https://opswise.net/brisk/harvest/1090""}"
1091,1091,41,created,2025-07-19 18:38:04,"{""short_code"":""8AzS3L"",""original_url"":""https://seeded.app/clear/network/1091""}"
1092,1092,194,created,2026-01-16 21:00:09,"{""short_code"":""3UAkOi"",""original_url"":""https://seeded.app/dawn/signal/1092""}"
1093,1093,373,created,2025-02-05 05:26:03,"{""short_code"":""LG5lhL"",""original_url"":""https://opswise.net/lively/pioneer/1093""}"
1094,1094,39,created,2025-07-05 00:49:07,"{""short_code"":""vP7pBu"",""original_url"":""https://seeded.app/mellow/quartz/1094""}"
1095,1095,46,created,2025-04-10 14:12:08,"{""short_code"":""1lmGoW"",""original_url"":""https://hackstack.io/ember/yard/1095""}"
1096,1096,293,created,2025-04-13 09:52:42,"{""short_code"":""IsEzzC"",""original_url"":""https://opswise.net/keen/journey/1096""}"
1097,1097,297,created,2025-02-25 12:37:17,"{""short_code"":""1qPyG8"",""original_url"":""https://opswise.net/gold/delta/1097""}"
1098,1098,362,created,2026-02-02 11:10:31,"{""short_code"":""F4N2L8"",""original_url"":""https://seeded.app/jade/harvest/1098""}"
1099,1099,390,created,2026-01-30 22:58:47,"{""short_code"":""Vser6k"",""original_url"":""https://example.com/warm/field/1099""}"
1100,1100,87,created,2025-12-04 16:11:56,"{""short_code"":""JsIxPz"",""original_url"":""https://relay.cloud/urban/canyon/1100""}"
1101,1101,375,created,2025-11-28 02:08:51,"{""short_code"":""yQYoZT"",""original_url"":""https://opswise.net/quiet/canyon/1101""}"
1102,1102,124,created,2025-07-23 14:34:08,"{""short_code"":""MgYwXZ"",""original_url"":""https://opswise.net/brisk/signal/1102""}"
1103,1103,397,created,2025-11-24 09:07:08,"{""short_code"":""1XrEtx"",""original_url"":""https://acme.dev/dawn/pioneer/1103""}"
1104,1104,321,created,2025-12-14 07:35:58,"{""short_code"":""TALtvb"",""original_url"":""https://example.com/vivid/quartz/1104""}"
1105,1105,20,created,2025-04-18 20:56:57,"{""short_code"":""7sPAN0"",""original_url"":""https://acme.dev/navy/trail/1105""}"
1106,1106,12,created,2025-05-11 22:20:42,"{""short_code"":""gstp2e"",""original_url"":""https://acme.dev/vivid/river/1106""}"
1107,1107,109,created,2026-01-13 16:42:46,"{""short_code"":""LCtL8a"",""original_url"":""https://hackstack.io/warm/garden/1107""}"
1108,1108,172,created,2026-02-04 06:54:51,"{""short_code"":""P0AbfE"",""original_url"":""https://example.com/rapid/engine/1108""}"
1109,1109,25,created,2025-01-15 07:55:57,"{""short_code"":""Brje4m"",""original_url"":""https://opswise.net/silver/lagoon/1109""}"
1110,1110,209,created,2025-11-20 03:45:15,"{""short_code"":""E9G4FM"",""original_url"":""https://relay.cloud/harbor/zenith/1110""}"
1111,1111,379,created,2026-02-02 17:34:42,"{""short_code"":""Ofr5wN"",""original_url"":""https://acme.dev/tidy/anchor/1111""}"
1112,1112,304,created,2025-09-27 12:31:04,"{""short_code"":""eMZQ5T"",""original_url"":""https://hackstack.io/calm/beacon/1112""}"
1113,1113,136,created,2025-05-15 20:04:42,"{""short_code"":""Esz9Cf"",""original_url"":""https://acme.dev/ivory/orbit/1113""}"
1114,1114,118,created,2025-04-18 19:42:31,"{""short_code"":""JrRZof"",""original_url"":""https://example.com/tidy/kernel/1114""}"
1115,1115,232,created,2026-01-22 18:27:08,"{""short_code"":""TwGuyp"",""original_url"":""https://hackstack.io/ember/pioneer/1115""}"
1116,1116,96,created,2025-12-29 06:59:29,"{""short_code"":""gJc0MV"",""original_url"":""https://relay.cloud/young/harvest/1116""}"
1117,1117,229,created,2025-08-28 23:44:16,"{""short_code"":""mhq7Vo"",""original_url"":""https://opswise.net/clear/uplink/1117""}"
1118,1118,49,created,2025-11-07 09:50:49,"{""short_code"":""ogGzad"",""original_url"":""https://seeded.app/quiet/pioneer/1118""}"
1119,1119,343,created,2025-05-01 09:05:37,"{""short_code"":""RjwqkR"",""original_url"":""https://seeded.app/lively/meadow/1119""}"
1120,1120,213,created,2026-01-25 10:58:11,"{""short_code"":""v9UMR4"",""original_url"":""https://seeded.app/brisk/zenith/1120""}"
1121,1121,209,created,2025-03-13 21:33:28,"{""short_code"":""jZlL9i"",""original_url"":""https://relay.cloud/gold/delta/1121""}"
1122,1122,363,created,2025-08-09 12:09:33,"{""short_code"":""Pe9aDN"",""original_url"":""https://hackstack.io/calm/river/1122""}"
1123,1123,228,created,2025-10-08 01:53:45,"{""short_code"":""F6L7rO"",""original_url"":""https://relay.cloud/quiet/anchor/1123""}"
1124,1124,174,created,2025-11-25 22:03:07,"{""short_code"":""H0aUB4"",""original_url"":""https://opswise.net/brisk/beacon/1124""}"
1125,1125,115,created,2025-06-21 15:40:46,"{""short_code"":""q7JXK3"",""original_url"":""https://example.com/warm/valley/1125""}"
1126,1126,217,created,2025-05-13 06:25:24,"{""short_code"":""BWyeSC"",""original_url"":""https://seeded.app/forest/uplink/1126""}"
1127,1127,315,created,2026-01-28 22:27:21,"{""short_code"":""gxctZ2"",""original_url"":""https://opswise.net/navy/window/1127""}"
1128,1128,137,created,2025-05-23 10:48:42,"{""short_code"":""WNCxQg"",""original_url"":""https://acme.dev/urban/window/1128""}"
1129,1129,190,created,2026-02-04 01:23:52,"{""short_code"":""Bi4LYc"",""original_url"":""https://hackstack.io/tidy/island/1129""}"
1130,1130,230,created,2025-03-06 02:53:19,"{""short_code"":""nHVI24"",""original_url"":""https://seeded.app/forest/valley/1130""}"
1131,1131,208,created,2025-08-31 20:19:59,"{""short_code"":""NkFoGt"",""original_url"":""https://example.com/clear/yard/1131""}"
1132,1132,320,created,2025-03-13 02:01:07,"{""short_code"":""S5yS0N"",""original_url"":""https://example.com/calm/canyon/1132""}"
1133,1133,150,created,2025-12-30 19:33:06,"{""short_code"":""TnsKf5"",""original_url"":""https://opswise.net/warm/zenith/1133""}"
1134,1134,378,created,2025-01-28 11:28:41,"{""short_code"":""pYXEY5"",""original_url"":""https://seeded.app/navy/beacon/1134""}"
1135,1135,117,created,2025-02-28 21:06:18,"{""short_code"":""B2oh8r"",""original_url"":""https://hackstack.io/mellow/anchor/1135""}"
1136,1136,117,created,2025-10-30 13:40:11,"{""short_code"":""RfGJCg"",""original_url"":""https://opswise.net/keen/quartz/1136""}"
1137,1137,62,created,2025-04-28 19:54:16,"{""short_code"":""yfbTii"",""original_url"":""https://acme.dev/jade/trail/1137""}"
1138,1138,1,created,2025-08-27 20:13:54,"{""short_code"":""Z1gn34"",""original_url"":""https://relay.cloud/amber/delta/1138""}"
1139,1139,234,created,2025-12-20 11:32:06,"{""short_code"":""zduFge"",""original_url"":""https://hackstack.io/ember/uplink/1139""}"
1140,1140,231,created,2025-10-29 08:04:25,"{""short_code"":""8e5LW3"",""original_url"":""https://seeded.app/dawn/field/1140""}"
1141,1141,400,created,2025-10-29 16:09:29,"{""short_code"":""8YVrLu"",""original_url"":""https://relay.cloud/young/kernel/1141""}"
1142,1142,378,created,2025-10-15 13:06:34,"{""short_code"":""Bdl1Ex"",""original_url"":""https://seeded.app/ivory/journey/1142""}"
1143,1143,278,created,2025-03-26 07:53:42,"{""short_code"":""jTVg3Q"",""original_url"":""https://relay.cloud/brisk/delta/1143""}"
1144,1144,260,created,2025-05-04 23:34:20,"{""short_code"":""4Nv4Jm"",""original_url"":""https://relay.cloud/calm/river/1144""}"
1145,1145,140,created,2025-07-22 20:09:52,"{""short_code"":""8c6JEt"",""original_url"":""https://acme.dev/proud/quartz/1145""}"
1146,1146,246,created,2025-11-13 11:16:33,"{""short_code"":""4O7LBt"",""original_url"":""https://relay.cloud/dawn/orbit/1146""}"
1147,1147,150,created,2025-12-10 09:22:25,"{""short_code"":""9aEFLQ"",""original_url"":""https://hackstack.io/vivid/quartz/1147""}"
1148,1148,256,created,2025-04-09 06:17:39,"{""short_code"":""mgB23X"",""original_url"":""https://opswise.net/ivory/orbit/1148""}"
1149,1149,139,created,2025-11-13 19:41:47,"{""short_code"":""QvqkbD"",""original_url"":""https://example.com/dawn/valley/1149""}"
1150,1150,336,created,2025-02-17 14:34:56,"{""short_code"":""eLYiMt"",""original_url"":""https://acme.dev/warm/network/1150""}"
1151,1151,230,created,2025-08-10 18:02:50,"{""short_code"":""1MIwGC"",""original_url"":""https://seeded.app/clear/quartz/1151""}"
1152,1152,226,created,2025-10-16 23:49:22,"{""short_code"":""0NZ49f"",""original_url"":""https://opswise.net/harbor/pioneer/1152""}"
1153,1153,172,created,2025-07-01 03:45:31,"{""short_code"":""YGXfZY"",""original_url"":""https://hackstack.io/vivid/delta/1153""}"
1154,1154,200,created,2026-01-23 21:34:51,"{""short_code"":""cYqj1R"",""original_url"":""https://example.com/keen/orbit/1154""}"
1155,1155,197,created,2026-02-17 13:36:52,"{""short_code"":""odLrLP"",""original_url"":""https://relay.cloud/dawn/island/1155""}"
1156,1156,346,created,2025-06-23 17:01:33,"{""short_code"":""9onKWQ"",""original_url"":""https://hackstack.io/silver/uplink/1156""}"
1157,1157,33,created,2026-01-25 01:10:31,"{""short_code"":""Ot4FqJ"",""original_url"":""https://example.com/ivory/window/1157""}"
1158,1158,23,created,2025-10-27 20:44:14,"{""short_code"":""p1SbaP"",""original_url"":""https://opswise.net/ember/island/1158""}"
1159,1159,341,created,2025-02-12 17:52:45,"{""short_code"":""1rd687"",""original_url"":""https://opswise.net/clear/uplink/1159""}"
1160,1160,278,created,2026-01-19 17:23:48,"{""short_code"":""HMIC9O"",""original_url"":""https://relay.cloud/proud/garden/1160""}"
1161,1161,356,created,2025-08-31 08:17:41,"{""short_code"":""bIUeKX"",""original_url"":""https://example.com/urban/orbit/1161""}"
1162,1162,141,created,2025-12-22 22:45:32,"{""short_code"":""ZB9Xei"",""original_url"":""https://opswise.net/calm/valley/1162""}"
1163,1163,371,created,2025-11-23 12:53:59,"{""short_code"":""Fjr4DP"",""original_url"":""https://hackstack.io/harbor/quartz/1163""}"
